date,month,year,bu,Conformance %,System Outage (hrs),Unplanned out %,Shrinkage %,aht,Attrition %
2019-03-01,March,2019,RAM,0.9530851340000001,0.0,0.1,32.0,1026.9030658250676,0.020618557
2019-03-01,March,2019,RCS PHONES,,0.0,0.28,59.0,,0.08
2019-03-01,March,2019,RIS,0.969164151,2.25,0.08,38.0,647.0,0.016393443
2019-03-01,March,2019,SCS,,0.0,0.13,37.0,,
2019-03-01,March,2019,WISE,0.894863999,0.0,0.11,31.0,547.9803780118309,0.0077220080000000016
2019-03-04,March,2019,Client Transactions,0.8618926379999999,0.0,0.05,26.0,346.37905151825316,0.043478261
2019-03-04,March,2019,Participant Transactions,0.868373925,0.0,0.09,26.0,456.08187520633874,0.037735849
2019-03-04,March,2019,RAM,0.9623795940000001,0.0,0.07,32.0,814.9767806714779,0.020618557
2019-03-04,March,2019,RCS PHONES,,0.0,0.12,61.0,,0.08
2019-03-04,March,2019,RIS,0.957356207,1.0,0.1,29.0,601.0,0.016393443
2019-03-04,March,2019,SCS,,0.0,0.1,23.0,,
2019-03-04,March,2019,WISE,0.917016748,0.0,0.17,33.0,563.1432210899424,0.0077220080000000016
2019-03-05,March,2019,Client Transactions,0.789427553,0.0,0.09,32.0,394.3205673758865,0.043478261
2019-03-05,March,2019,Participant Transactions,0.9050741929999999,0.0,0.02,31.0,535.6890923566879,0.037735849
2019-03-05,March,2019,RAM,0.954702121,0.0,0.02,25.0,1027.7084377610693,0.020618557
2019-03-05,March,2019,RCS PHONES,,0.0,0.09,57.0,,0.08
2019-03-05,March,2019,RIS,0.977454492,0.0,0.04,37.0,592.0,0.016393443
2019-03-05,March,2019,SCS,,0.0,0.02,25.0,,
2019-03-05,March,2019,WISE,0.9021631440000001,0.7333333329999999,0.07,24.0,558.2702981799406,0.0077220080000000016
2019-03-06,March,2019,Client Transactions,0.762686524,0.0,0.05,22.0,422.69242125984255,0.043478261
2019-03-06,March,2019,Participant Transactions,0.852336695,0.0,0.05,33.0,493.1095833333333,0.037735849
2019-03-06,March,2019,RAM,0.863209371,0.0,0.05,36.0,931.026617954071,0.020618557
2019-03-06,March,2019,RCS PHONES,,0.0,0.05,51.0,,0.08
2019-03-06,March,2019,RIS,0.9867184179999999,0.0,0.04,40.0,603.0,0.016393443
2019-03-06,March,2019,SCS,,0.0,0.04,36.0,,
2019-03-06,March,2019,WISE,0.890116097,0.0,0.08,24.0,560.9936440677966,0.0077220080000000016
2019-03-07,March,2019,Client Transactions,0.7806895559999999,0.0,0.03,22.0,338.5622788393489,0.043478261
2019-03-07,March,2019,Participant Transactions,0.883289752,0.0,0.05,35.0,500.4350173544157,0.037735849
2019-03-07,March,2019,RAM,0.97281524,0.0,0.03,31.0,949.8494085532302,0.020618557
2019-03-07,March,2019,RCS PHONES,,0.0,0.05,56.0,,0.08
2019-03-07,March,2019,RIS,0.9724488059999999,0.5,0.03,38.0,601.0,0.016393443
2019-03-07,March,2019,SCS,,0.0,0.04,29.0,,
2019-03-07,March,2019,WISE,0.906368596,9.5,0.04,21.0,544.8159146605161,0.0077220080000000016
2019-03-08,March,2019,Client Transactions,0.833178272,0.0,0.0,23.0,323.1070187630299,0.043478261
2019-03-08,March,2019,Participant Transactions,0.812000662,0.0,0.03,29.0,529.980115990058,0.037735849
2019-03-08,March,2019,RAM,0.948242045,0.0,0.07,37.0,951.5093011563599,0.020618557
2019-03-08,March,2019,RCS PHONES,,0.0,0.12,47.0,,0.08
2019-03-08,March,2019,RIS,0.9706972229999999,0.0,0.06,39.0,574.0,0.016393443
2019-03-08,March,2019,SCS,,0.0,0.1,39.0,,
2019-03-08,March,2019,WISE,0.9615325259999999,0.0,0.08,26.0,549.1615594660194,0.0077220080000000016
2019-03-11,March,2019,Client Transactions,0.767351417,0.0,0.05,25.0,340.73797376093296,0.043478261
2019-03-11,March,2019,Participant Transactions,0.923594771,0.0,0.12,32.0,472.9746948496576,0.037735849
2019-03-11,March,2019,RAM,0.953700661,0.0,0.12,32.0,809.8062422744129,0.020618557
2019-03-11,March,2019,RCS PHONES,,0.0,0.04,41.0,,0.08
2019-03-11,March,2019,RIS,0.9751648,0.0,0.13,27.0,595.0,0.016393443
2019-03-11,March,2019,SCS,,0.0,0.1,27.0,,
2019-03-11,March,2019,WISE,0.953118195,0.0,0.11,25.0,549.7146200133719,0.0077220080000000016
2019-03-12,March,2019,Client Transactions,0.79730563,0.0,0.04,30.0,418.56400196174593,0.043478261
2019-03-12,March,2019,Participant Transactions,0.865336007,0.0,0.03,26.0,524.7909686817188,0.037735849
2019-03-12,March,2019,RAM,0.924449318,0.0,0.06,26.0,1041.8915841584158,0.020618557
2019-03-12,March,2019,RCS PHONES,,0.0,0.07,45.0,,0.08
2019-03-12,March,2019,RIS,0.97531921,0.0,0.07,24.0,600.0,0.016393443
2019-03-12,March,2019,SCS,,0.0,0.04,31.0,,
2019-03-12,March,2019,WISE,0.958334793,1.0,0.09,26.0,537.9632393587617,0.0077220080000000016
2019-03-13,March,2019,Client Transactions,0.7660281040000001,0.0,0.06,21.0,447.1268758526603,0.043478261
2019-03-13,March,2019,Participant Transactions,0.842963063,0.0,0.21,34.0,536.838911200357,0.037735849
2019-03-13,March,2019,RAM,0.898252548,0.0,0.09,31.0,984.3886516168395,0.020618557
2019-03-13,March,2019,RCS PHONES,,0.0,0.05,36.0,,0.08
2019-03-13,March,2019,RIS,0.960839798,0.0,0.08,25.0,609.0,0.016393443
2019-03-13,March,2019,SCS,,0.0,0.17,35.0,,
2019-03-13,March,2019,WISE,0.966105415,0.0,0.17,34.0,541.9607660840461,0.0077220080000000016
2019-03-14,March,2019,Client Transactions,0.873880625,0.0,0.05,20.0,487.7397321428571,0.043478261
2019-03-14,March,2019,Participant Transactions,0.871769054,0.0,0.13,26.0,552.7838709677419,0.037735849
2019-03-14,March,2019,RAM,0.934595761,0.0,0.06,23.0,1059.851490825688,0.020618557
2019-03-14,March,2019,RCS PHONES,,0.0,0.13,38.0,,0.08
2019-03-14,March,2019,RIS,0.939577546,0.0,0.18,27.0,613.0,0.016393443
2019-03-14,March,2019,SCS,,0.0,0.17,39.0,,
2019-03-14,March,2019,WISE,0.9441149759999999,4.2,0.22,36.0,542.5065349059611,0.0077220080000000016
2019-03-15,March,2019,Client Transactions,0.882461787,0.0,0.05,24.0,319.79350541215655,0.043478261
2019-03-15,March,2019,Participant Transactions,0.86785995,0.0,0.08,30.0,460.85166784953867,0.037735849
2019-03-15,March,2019,RAM,0.963035812,0.0,0.07,34.0,892.0216036560033,0.020618557
2019-03-15,March,2019,RCS PHONES,,0.0,0.04,48.0,,0.08
2019-03-15,March,2019,RIS,0.9777742140000001,0.583333333,0.09,32.0,599.0,0.016393443
2019-03-15,March,2019,SCS,,1.75,0.1,41.0,,
2019-03-15,March,2019,WISE,0.9675907420000001,0.5,0.08,32.0,539.8098674521354,0.0077220080000000016
2019-03-18,March,2019,Client Transactions,0.8200172609999999,0.0,0.03,17.0,319.4720978812295,0.043478261
2019-03-18,March,2019,Participant Transactions,0.878493121,0.0,0.05,23.0,516.8385942076147,0.037735849
2019-03-18,March,2019,RAM,0.987852693,0.0,0.08,39.0,805.2747487054523,0.020618557
2019-03-18,March,2019,RCS PHONES,,0.0,0.0,34.0,,0.08
2019-03-18,March,2019,RIS,0.972294317,0.0,0.06,20.0,597.0,0.016393443
2019-03-18,March,2019,SCS,,2.5,0.06,25.0,,
2019-03-18,March,2019,WISE,0.9691446570000001,0.283333333,0.11,27.0,543.7036144578313,0.0077220080000000016
2019-03-19,March,2019,Client Transactions,0.9218364370000001,0.0,0.0,28.0,339.23731186559326,0.043478261
2019-03-19,March,2019,Participant Transactions,0.835434783,0.0,0.05,26.0,535.7987346777383,0.037735849
2019-03-19,March,2019,RAM,0.9600524220000001,0.0,0.07,37.0,958.6923469387755,0.020618557
2019-03-19,March,2019,RCS PHONES,,0.0,0.08,43.0,,0.08
2019-03-19,March,2019,RIS,0.968716547,0.0,0.04,23.0,587.0,0.016393443
2019-03-19,March,2019,SCS,,0.0,0.02,32.0,,
2019-03-19,March,2019,WISE,0.962932915,0.0,0.07,27.0,528.3709361535449,0.0077220080000000016
2019-03-20,March,2019,Client Transactions,0.862421944,0.0,0.0,22.0,351.915546363323,0.043478261
2019-03-20,March,2019,Participant Transactions,0.8358052559999999,0.0,0.03,31.0,527.3828808099402,0.037735849
2019-03-20,March,2019,RAM,0.9550378509999999,0.0,0.02,37.0,883.8441372735939,0.020618557
2019-03-20,March,2019,RCS PHONES,,0.0,0.04,43.0,,0.08
2019-03-20,March,2019,RIS,0.9538302120000001,0.0,0.02,22.0,596.0,0.016393443
2019-03-20,March,2019,SCS,,0.0,0.03,36.0,,
2019-03-20,March,2019,WISE,0.9576011059999999,0.0,0.06,29.0,533.8089180686636,0.0077220080000000016
2019-03-21,March,2019,Client Transactions,0.866305863,0.0,0.02,25.0,365.80536912751677,0.043478261
2019-03-21,March,2019,Participant Transactions,0.81431031,0.0,0.06,32.0,471.99191489361704,0.037735849
2019-03-21,March,2019,RAM,0.975547698,0.0,0.03,41.0,874.2306247064349,0.020618557
2019-03-21,March,2019,RCS PHONES,,0.0,0.08,51.0,,0.08
2019-03-21,March,2019,RIS,0.95102715,0.0,0.03,26.0,567.0,0.016393443
2019-03-21,March,2019,SCS,,0.0,0.03,42.0,,
2019-03-21,March,2019,WISE,0.956817102,0.0,0.09,32.0,541.9041423657843,0.0077220080000000016
2019-03-22,March,2019,Client Transactions,0.854781989,0.0,0.01,24.0,304.2610932475884,0.043478261
2019-03-22,March,2019,Participant Transactions,0.848971193,0.0,0.07,32.0,470.02639058059276,0.037735849
2019-03-22,March,2019,RAM,0.9472238209999999,0.0,0.08,44.0,873.9925163704397,0.020618557
2019-03-22,March,2019,RCS PHONES,,0.0,0.06,38.0,,0.08
2019-03-22,March,2019,RIS,0.968660874,0.0,0.05,26.0,574.0,0.016393443
2019-03-22,March,2019,SCS,,0.0,0.07,39.0,,
2019-03-22,March,2019,WISE,0.9581413809999999,0.0,0.1,34.0,528.9933568904594,0.0077220080000000016
2019-03-25,March,2019,Client Transactions,0.8195766320000001,0.0,0.02,17.0,360.33715055574265,0.043478261
2019-03-25,March,2019,Participant Transactions,0.933403062,0.0,0.02,22.0,501.2037320281432,0.037735849
2019-03-25,March,2019,RAM,0.9669013120000001,0.0,0.03,27.0,835.921903599756,0.020618557
2019-03-25,March,2019,RCS PHONES,,0.0,0.02,26.0,,0.08
2019-03-25,March,2019,RIS,0.9569995459999999,0.0,0.11,23.0,583.0,0.016393443
2019-03-25,March,2019,SCS,,0.0,0.13,27.0,,
2019-03-25,March,2019,WISE,0.954004217,0.0,0.12,30.0,527.729552173437,0.0077220080000000016
2019-03-26,March,2019,Client Transactions,0.881865949,0.0,0.01,36.0,354.67874396135267,0.043478261
2019-03-26,March,2019,Participant Transactions,0.944514031,0.0,0.1,38.0,478.18514104092174,0.037735849
2019-03-26,March,2019,RAM,0.950183397,0.0,0.08,49.0,878.4202666666666,0.020618557
2019-03-26,March,2019,RCS PHONES,,0.0,0.04,27.0,,0.08
2019-03-26,March,2019,RIS,0.964976177,0.0,0.1,25.0,570.0,0.016393443
2019-03-26,March,2019,SCS,,0.0,0.07,32.0,,
2019-03-26,March,2019,WISE,0.960866575,0.9,0.08,31.0,533.6453110492108,0.0077220080000000016
2019-03-27,March,2019,Client Transactions,0.857211796,0.0,0.02,22.0,393.7092976045473,0.043478261
2019-03-27,March,2019,Participant Transactions,0.9392858620000001,0.0,0.06,38.0,538.2194444444444,0.037735849
2019-03-27,March,2019,RAM,0.949423548,0.0,0.03,42.0,932.5020746887967,0.020618557
2019-03-27,March,2019,RCS PHONES,,0.0,0.08,39.0,,0.08
2019-03-27,March,2019,RIS,0.983835841,0.0,0.05,24.0,556.0,0.016393443
2019-03-27,March,2019,SCS,,0.0,0.04,30.0,,
2019-03-27,March,2019,WISE,0.971284501,0.683333333,0.09,32.0,531.1154287353025,0.0077220080000000016
2019-03-28,March,2019,Client Transactions,0.8618525490000001,0.0,0.01,18.0,448.9571717171717,0.043478261
2019-03-28,March,2019,Participant Transactions,0.9899501340000001,0.0,0.06,35.0,555.4554288128433,0.037735849
2019-03-28,March,2019,RAM,0.9639845109999999,0.0,0.03,40.0,915.6711880261927,0.020618557
2019-03-28,March,2019,RCS PHONES,,0.0,0.08,31.0,,0.08
2019-03-28,March,2019,RIS,0.966665716,0.0,0.04,21.0,528.0,0.016393443
2019-03-28,March,2019,SCS,,0.0,0.02,30.0,,
2019-03-28,March,2019,WISE,0.9683452020000001,1.8333333330000001,0.06,30.0,541.7839592025962,0.0077220080000000016
2019-03-29,March,2019,Client Transactions,0.948563355,0.0,0.02,26.0,326.5160414610069,0.043478261
2019-03-29,March,2019,Participant Transactions,0.9276450509999999,0.0,0.07,31.0,467.8235294117647,0.037735849
2019-03-29,March,2019,RAM,0.959362624,0.0,0.08,39.0,945.7273603082851,0.020618557
2019-03-29,March,2019,RCS PHONES,,7.75,0.11,44.0,,0.08
2019-03-29,March,2019,RIS,0.989854833,1.9166666669999999,0.07,23.0,586.0,0.016393443
2019-03-29,March,2019,SCS,,0.0,0.04,27.0,,
2019-03-29,March,2019,WISE,0.9519594309999999,1.083333333,0.07,31.0,537.1640350877193,0.0077220080000000016
2019-04-01,April,2019,Client Transactions,0.818262044,0.0,0.07,29.0,288.1228771228771,0.042553191
2019-04-01,April,2019,Participant Transactions,0.8542358320000001,0.0,0.06,18.0,438.9170928667564,0.037735849
2019-04-01,April,2019,RAM,0.9531184490000001,0.0,0.05,19.0,887.2254933678421,0.02
2019-04-01,April,2019,RCS PHONES,,0.0,0.09,28.0,,0.076923077
2019-04-01,April,2019,RIS,0.987323616,1.133333333,0.12,22.0,577.0,0.017094017
2019-04-01,April,2019,SCS,,0.0,0.08,22.0,,
2019-04-01,April,2019,WISE,0.967369736,0.0,0.1,26.0,553.9419629292008,0.006688963000000001
2019-04-02,April,2019,Client Transactions,0.8013114020000001,0.0,0.0,33.0,343.76783340717765,0.042553191
2019-04-02,April,2019,Participant Transactions,0.8316880520000001,0.0,0.06,29.0,396.5478204294079,0.037735849
2019-04-02,April,2019,RAM,0.95257896,0.0,0.03,19.0,891.1152892561984,0.02
2019-04-02,April,2019,RCS PHONES,,0.0,0.08,32.0,,0.076923077
2019-04-02,April,2019,RIS,0.979278399,0.0,0.06,22.0,578.0,0.017094017
2019-04-02,April,2019,SCS,,0.0,0.06,28.0,,
2019-04-02,April,2019,WISE,0.9653411740000001,0.0,0.05,26.0,534.7927258998238,0.006688963000000001
2019-04-03,April,2019,Client Transactions,0.7748017559999999,0.0,0.02,25.0,405.55441110613526,0.042553191
2019-04-03,April,2019,Participant Transactions,0.8873058620000001,0.0,0.06,34.0,428.39529989477376,0.037735849
2019-04-03,April,2019,RAM,0.945919308,0.0,0.06,26.0,934.6665064872658,0.02
2019-04-03,April,2019,RCS PHONES,,0.0,0.08,32.0,,0.076923077
2019-04-03,April,2019,RIS,1.013539593,1.216666667,0.06,25.0,582.0,0.017094017
2019-04-03,April,2019,SCS,,0.0,0.02,26.0,,
2019-04-03,April,2019,WISE,0.975802497,0.0,0.05,25.0,534.5252181025082,0.006688963000000001
2019-04-04,April,2019,Client Transactions,0.8172272770000001,0.0,0.0,19.0,413.6857798165138,0.042553191
2019-04-04,April,2019,Participant Transactions,0.959818629,0.0,0.07,35.0,431.8065149136578,0.037735849
2019-04-04,April,2019,RAM,0.966738733,0.0,0.03,19.0,919.0413582934262,0.02
2019-04-04,April,2019,RCS PHONES,,0.0,0.04,25.0,,0.076923077
2019-04-04,April,2019,RIS,0.9926354490000001,0.0,0.09,24.0,612.0,0.017094017
2019-04-04,April,2019,SCS,,0.0,0.07,29.0,,
2019-04-04,April,2019,WISE,0.967713273,0.0,0.04,27.0,528.8476710029374,0.006688963000000001
2019-04-05,April,2019,Client Transactions,0.8051654429999999,0.0,0.02,26.0,325.1783882783883,0.042553191
2019-04-05,April,2019,Participant Transactions,0.905718372,0.0,0.1,36.0,411.172532517215,0.037735849
2019-04-05,April,2019,RAM,0.944688484,0.0,0.05,24.0,880.131482237648,0.02
2019-04-05,April,2019,RCS PHONES,,0.0,0.08,32.0,,0.076923077
2019-04-05,April,2019,RIS,0.991009754,0.0,0.07,25.0,595.0,0.017094017
2019-04-05,April,2019,SCS,,0.0,0.08,31.0,,
2019-04-05,April,2019,WISE,0.946957908,0.916666667,0.08,33.0,543.3943415487822,0.006688963000000001
2019-04-08,April,2019,Client Transactions,0.867271072,0.0,0.03,26.0,313.28595543551654,0.042553191
2019-04-08,April,2019,Participant Transactions,0.861780242,0.0,0.1,28.0,444.52408536585364,0.037735849
2019-04-08,April,2019,RAM,0.9634448409999999,0.0,0.06,21.0,832.4790380240494,0.02
2019-04-08,April,2019,RCS PHONES,,0.0,0.08,27.0,,0.076923077
2019-04-08,April,2019,RIS,0.987548068,0.0,0.08,18.0,598.0,0.017094017
2019-04-08,April,2019,SCS,,0.0,0.06,20.0,,
2019-04-08,April,2019,WISE,0.9785699459999999,0.0,0.06,24.0,545.7404000427853,0.006688963000000001
2019-04-09,April,2019,Client Transactions,0.8476951420000001,0.0,0.0,31.0,350.155585106383,0.042553191
2019-04-09,April,2019,Participant Transactions,0.871560718,0.0,0.06,31.0,552.3557904007046,0.037735849
2019-04-09,April,2019,RAM,0.97038876,0.0,0.05,23.0,965.3403669724771,0.02
2019-04-09,April,2019,RCS PHONES,,0.0,0.0,17.0,,0.076923077
2019-04-09,April,2019,RIS,0.9708822109999999,0.0,0.04,18.0,578.0,0.017094017
2019-04-09,April,2019,SCS,,0.41666666700000005,0.04,22.0,,
2019-04-09,April,2019,WISE,0.9659700109999999,0.333333333,0.05,27.0,545.3364025418234,0.006688963000000001
2019-04-10,April,2019,Client Transactions,0.862853463,0.0,0.0,19.0,338.0487804878049,0.042553191
2019-04-10,April,2019,Participant Transactions,0.941521818,0.0,0.04,26.0,613.1031941031941,0.037735849
2019-04-10,April,2019,RAM,0.938918247,0.0,0.01,19.0,945.9878869448183,0.02
2019-04-10,April,2019,RCS PHONES,,0.0,0.02,16.0,,0.076923077
2019-04-10,April,2019,RIS,0.994083425,0.0,0.03,14.0,558.0,0.017094017
2019-04-10,April,2019,SCS,,1.0,0.04,20.0,,
2019-04-10,April,2019,WISE,0.94175543,0.0,0.05,22.0,544.8514229910714,0.006688963000000001
2019-04-11,April,2019,Client Transactions,0.894592525,0.0,0.0,23.0,455.89833641404806,0.042553191
2019-04-11,April,2019,Participant Transactions,0.8901075270000001,0.0,0.03,28.0,542.3746908491344,0.037735849
2019-04-11,April,2019,RAM,0.9633826809999999,0.0,0.04,22.0,953.3954434499593,0.02
2019-04-11,April,2019,RCS PHONES,,0.0,0.06,24.0,,0.076923077
2019-04-11,April,2019,RIS,0.9693781090000001,0.0,0.05,20.0,556.0,0.017094017
2019-04-11,April,2019,SCS,,4.033333333,0.08,28.0,,
2019-04-11,April,2019,WISE,0.961357997,0.833333333,0.06,24.0,526.5974183138362,0.006688963000000001
2019-04-12,April,2019,Client Transactions,0.8935004590000001,0.0,0.0,26.0,382.0442443226312,0.042553191
2019-04-12,April,2019,Participant Transactions,0.8873425090000001,0.0,0.04,30.0,620.514598540146,0.037735849
2019-04-12,April,2019,RAM,0.960059825,0.0,0.09,22.0,913.2479552303056,0.02
2019-04-12,April,2019,RCS PHONES,,0.0,0.0,22.0,,0.076923077
2019-04-12,April,2019,RIS,0.9850979870000001,0.0,0.04,20.0,569.0,0.017094017
2019-04-12,April,2019,SCS,,0.0,0.05,24.0,,
2019-04-12,April,2019,WISE,0.945325468,0.0,0.07,29.0,536.2651054470177,0.006688963000000001
2019-04-15,April,2019,Client Transactions,0.881816017,0.0,0.03,30.0,314.7013772253947,0.042553191
2019-04-15,April,2019,Participant Transactions,0.9402581090000001,0.0,0.07,22.0,511.3126318962918,0.037735849
2019-04-15,April,2019,RAM,0.972119796,0.0,0.04,16.0,851.5939607153327,0.02
2019-04-15,April,2019,RCS PHONES,,1.0,0.09,22.0,,0.076923077
2019-04-15,April,2019,RIS,0.9795846490000001,0.0,0.07,18.0,566.0,0.017094017
2019-04-15,April,2019,SCS,,0.0,0.09,25.0,,
2019-04-15,April,2019,WISE,0.969051662,1.25,0.09,24.0,527.73146216575,0.006688963000000001
2019-04-16,April,2019,Client Transactions,0.8578931609999999,0.0,0.01,37.0,338.70070276973956,0.042553191
2019-04-16,April,2019,Participant Transactions,0.851318165,0.0,0.06,35.0,500.62481751824816,0.037735849
2019-04-16,April,2019,RAM,0.9559083140000001,0.0,0.05,21.0,926.051395657953,0.02
2019-04-16,April,2019,RCS PHONES,,7.75,0.13,47.0,,0.076923077
2019-04-16,April,2019,RIS,0.9818826359999999,0.0,0.07,26.0,523.0,0.017094017
2019-04-16,April,2019,SCS,,0.0,0.07,31.0,,
2019-04-16,April,2019,WISE,0.9521385290000001,0.833333333,0.07,26.0,524.0501379393068,0.006688963000000001
2019-04-17,April,2019,Client Transactions,0.732147743,0.0,0.08,34.0,342.00313339301704,0.042553191
2019-04-17,April,2019,Participant Transactions,0.876750868,0.0,0.07,32.0,533.4731318219983,0.037735849
2019-04-17,April,2019,RAM,0.944165633,0.0,0.04,28.0,930.5689555683786,0.02
2019-04-17,April,2019,RCS PHONES,,0.0,0.08,49.0,,0.076923077
2019-04-17,April,2019,RIS,0.979510775,0.0,0.04,35.0,505.0,0.017094017
2019-04-17,April,2019,SCS,,0.0,0.06,31.0,,
2019-04-17,April,2019,WISE,0.954616019,0.25,0.04,25.0,529.0040038658015,0.006688963000000001
2019-04-18,April,2019,Client Transactions,0.9007915190000001,0.0,0.05,36.0,379.75396825396825,0.042553191
2019-04-18,April,2019,Participant Transactions,0.809633953,0.0,0.04,26.0,588.4165599658558,0.037735849
2019-04-18,April,2019,RAM,0.964821129,0.0,0.05,25.0,916.8728617660656,0.02
2019-04-18,April,2019,RCS PHONES,,0.0,0.02,55.0,,0.076923077
2019-04-18,April,2019,RIS,0.9711751279999999,0.0,0.06,39.0,544.0,0.017094017
2019-04-18,April,2019,SCS,,0.0,0.04,32.0,,
2019-04-18,April,2019,WISE,0.969880402,0.0,0.05,29.0,516.5896670854271,0.006688963000000001
2019-04-19,April,2019,Client Transactions,0.986344885,0.0,0.0,6.0,346.8323699421965,0.042553191
2019-04-19,April,2019,Participant Transactions,1.013944738,0.0,0.0,6.0,428.69775678866586,0.037735849
2019-04-19,April,2019,RAM,0.97224024,0.0,0.0,6.0,829.3205673758865,0.02
2019-04-19,April,2019,RCS PHONES,,0.0,,,,0.076923077
2019-04-19,April,2019,RIS,,0.0,,,,0.017094017
2019-04-19,April,2019,SCS,,0.0,,,,
2019-04-19,April,2019,WISE,0.967760231,0.0,0.06,33.0,514.8646127755794,0.006688963000000001
2019-04-22,April,2019,Client Transactions,0.8740155190000001,0.0,0.05,30.0,343.0877407520636,0.042553191
2019-04-22,April,2019,Participant Transactions,0.8767783170000001,0.0,0.18,33.0,509.6548317381908,0.037735849
2019-04-22,April,2019,RAM,0.9605702859999999,0.0,0.07,36.0,819.7421737601126,0.02
2019-04-22,April,2019,RCS PHONES,,0.0,0.11,38.0,,0.076923077
2019-04-22,April,2019,RIS,0.9924971490000001,0.5,0.06,34.0,544.0,0.017094017
2019-04-22,April,2019,SCS,,0.0,0.09,29.0,,
2019-04-22,April,2019,WISE,0.9699125679999999,0.0,0.14,32.0,538.0962560921578,0.006688963000000001
2019-04-23,April,2019,Client Transactions,0.936007266,0.0,0.04,31.0,322.9979217180464,0.042553191
