date,bu,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC,month,year,aht
2019-01-31,RAM,1799,1511803,840.3574208,356.5888889,378.0,0.943356849,2,89,0.02247191,0.0,8.333333332999999,250.5,687.5,0.01,36.0,January,2019,840.3574207893274
2019-01-31,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,2,20,0.1,0.0,16.0,72.5,168.25,0.1,43.0,January,2019,
2019-01-31,RIS,2227,1389648,624,412.73305560000006,433.66666660000004,0.951728798,2,126,0.015873016,0.0,70.83333333,231.33333330000002,654.5,0.11,35.0,January,2019,624.0
2019-01-31,SCS,0,0,#DIV/0!,0.0,0.0,,2,0,,0.0,42.75,265.5,658.25,0.06,40.0,January,2019,
2019-01-31,WISE,7384,3785157,512.6160618,598.6391667,635.6666666,0.9417501309999999,2,278,0.007194245,0.0,200.25,685.5,2216.583333,0.09,31.0,January,2019,512.6160617551462
2019-02-01,Client Transactions,3272,787981,240.825489,183.4611111,267.4166667,0.686049652,0,0,,0.0,9.5,116.58333329999999,384.0,0.02,30.0,February,2019,240.825488997555
2019-02-01,Participant Transactions,2495,1125714,451.187976,287.7919444,342.8333333,0.839451466,0,0,,0.0,62.25,197.66666669999998,542.5,0.11,36.0,February,2019,451.1879759519038
2019-02-01,RAM,2071,1882106,908.7909223,397.2147223,426.08333339999996,0.9322465609999999,0,0,,0.0,36.25,231.66666669999998,687.5,0.05,34.0,February,2019,908.7909222597779
2019-02-01,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,19.0,83.08333333,168.75,0.11,49.0,February,2019,
2019-02-01,RIS,2141,1258908,588,340.98055560000006,352.3333333,0.967778303,0,0,,0.0,159.58333330000002,333.1666667,997.5,0.16,33.0,February,2019,588.0
2019-02-01,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,72.75,265.8333333,680.5,0.11,39.0,February,2019,
2019-02-01,WISE,7546,3926922,520.3978267,1130.825833,1212.25,0.932832199,0,0,,0.0,274.0,684.9166667000001,2187.666667,0.13,31.0,February,2019,520.3978266631328
2019-02-04,Client Transactions,3280,824189,251.2771341,196.97222219999998,247.58333330000002,0.7955794909999999,0,0,,0.0,24.5,136.41666669999998,384.0,0.06,36.0,February,2019,251.27713414634147
2019-02-04,Participant Transactions,3147,1465430,465.6593581,328.0105555,357.75,0.916870875,0,0,,0.0,58.25,189.0,561.75,0.1,34.0,February,2019,465.65935811884333
2019-02-04,RAM,2891,2316962,801.4396403,417.7411112,435.41666669999995,0.959405423,0,0,,0.0,69.0,277.3333333,750.25,0.09,37.0,February,2019,801.4396402628848
2019-02-04,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,11.25,75.08333333,170.5,0.07,44.0,February,2019,
2019-02-04,RIS,3036,1754808,578,432.89305559999997,461.66666669999995,0.937674489,0,0,,5.5,89.0,256.0833333,1013.0,0.09,25.0,February,2019,578.0
2019-02-04,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,105.0,235.5,699.5,0.15,34.0,February,2019,
2019-02-04,WISE,9417,4993923,530.3093342,1418.551389,1541.083333,0.920489735,0,0,,0.0,301.25,663.6666667000001,2218.5,0.14,30.0,February,2019,530.3093341828608
2019-02-05,Client Transactions,2520,787538,312.5150794,197.6825,253.16666669999998,0.780839368,0,0,,0.0,18.0,130.8333333,384.0,0.05,34.0,February,2019,312.5150793650794
2019-02-05,Participant Transactions,2745,1328965,484.140255,268.4211111,336.41666680000003,0.7978829159999999,0,0,,0.0,16.5,151.66666669999998,544.0,0.03,28.0,February,2019,484.1402550091075
2019-02-05,RAM,2066,1835427,888.3964182,417.6591667,431.83333339999996,0.9671767659999999,0,0,,0.0,51.08333333,262.8333333,743.5,0.07,35.0,February,2019,888.3964181994191
2019-02-05,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,14.25,65.25,178.25,0.08,37.0,February,2019,
2019-02-05,RIS,2822,1611362,571,428.5380556,449.16666669999995,0.9540735929999999,0,0,,0.0,62.25,220.33333330000002,981.0,0.06,22.0,February,2019,571.0
2019-02-05,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,39.5,216.0,688.5,0.06,31.0,February,2019,
2019-02-05,WISE,8517,4431821,520.3500059,1321.925,1414.166667,0.9347731290000001,0,0,,0.0,182.5,554.3333332999999,2172.333333,0.08,26.0,February,2019,520.3500058706118
2019-02-06,Client Transactions,2425,807982,333.1884536,176.15805559999998,226.16666669999998,0.778886023,0,0,,0.0,7.916666667,126.41666670000001,384.0,0.02,33.0,February,2019,333.1884536082474
2019-02-06,Participant Transactions,2985,1287967,431.479732,292.8383333,339.08333339999996,0.863617596,0,0,,0.0,22.66666667,167.41666669999998,540.5,0.04,31.0,February,2019,431.4797319932998
2019-02-06,RAM,2201,1894362,860.6824171,398.1536111,436.08333339999996,0.913021848,0,0,,0.0,26.41666667,271.1666667,771.5,0.03,35.0,February,2019,860.6824170831441
2019-02-06,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,49.0,158.0,0.0,31.0,February,2019,
2019-02-06,RIS,2585,1494130,578,420.6544444,440.4999999,0.954947661,0,0,,0.0,62.16666667,221.75,972.0,0.06,23.0,February,2019,578.0
2019-02-06,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,9.833333332999999,192.41666669999998,665.0,0.01,29.0,February,2019,
2019-02-06,WISE,7609,4034558,530.2349849,0.0,0.0,,0,0,,0.0,188.25,564.25,2132.333333,0.09,26.0,February,2019,530.2349848863188
2019-02-07,Client Transactions,2425,843041,347.6457732,211.8372222,253.0,0.8373012740000001,0,0,,0.0,21.5,131.0,384.0,0.06,34.0,February,2019,347.6457731958763
2019-02-07,Participant Transactions,2586,1280594,495.2026295,264.2747222,296.9166667,0.890063617,0,0,,0.0,26.5,180.83333330000002,543.5,0.05,33.0,February,2019,495.20262954369684
2019-02-07,RAM,1907,1698898,890.8746723,434.8847223,459.66666669999995,0.94608714,0,0,,0.0,50.0,243.33333330000002,863.5,0.06,28.0,February,2019,890.8746722600944
2019-02-07,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,35.0,84.83333333,200.25,0.17,42.0,February,2019,
2019-02-07,RIS,2463,1379280,560,374.59722220000003,398.16666660000004,0.9408050790000001,0,0,,0.0,40.5,195.16666669999998,941.5,0.04,21.0,February,2019,560.0
2019-02-07,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,54.83333333,224.75,668.0,0.08,34.0,February,2019,
2019-02-07,WISE,6783,3519785,518.912723,1104.375278,1141.666667,0.96733601,0,0,,0.0,226.5,655.0,2152.333333,0.11,30.0,February,2019,518.9127229839304
2019-02-08,Client Transactions,2982,904029,303.1619718,229.6877778,268.5,0.8554479620000001,0,0,,0.0,8.0,115.5,384.0,0.02,30.0,February,2019,303.1619718309859
2019-02-08,Participant Transactions,2605,1196047,459.1351248,266.4533334,327.91666680000003,0.812564168,0,0,,0.0,46.0,180.75,526.0,0.09,34.0,February,2019,459.1351247600768
2019-02-08,RAM,1855,1636337,882.122372,368.2444445,424.75,0.866967497,0,0,,0.0,68.08333333,303.25,855.5,0.08,35.0,February,2019,882.122371967655
2019-02-08,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,13.5,80.5,200.75,0.07,40.0,February,2019,
2019-02-08,RIS,2273,1300156,572,364.7436111,388.0833333,0.9398589940000001,0,0,,0.0,92.91666667,252.58333330000002,948.0,0.1,27.0,February,2019,572.0
2019-02-08,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,48.83333333,235.25,676.5,0.07,35.0,February,2019,
2019-02-08,WISE,6893,3715502,539.0253881,1273.641111,1348.0,0.94483762,0,0,,0.0,162.16666669999998,625.75,2118.333333,0.08,30.0,February,2019,539.0253880748586
2019-02-11,Client Transactions,2907,833598,286.755418,212.0577778,250.58333330000002,0.8462565129999999,0,0,,0.0,20.5,133.4166667,384.0,0.05,35.0,February,2019,286.75541795665634
2019-02-11,Participant Transactions,3503,1500327,428.2977448,328.2288889,380.4166667,0.8628141659999999,0,0,,0.0,66.25,164.33333330000002,559.75,0.12,29.0,February,2019,428.2977447901798
2019-02-11,RAM,2907,2469126,849.372549,461.59138889999997,492.83333339999996,0.936607485,0,0,,0.0,80.75,227.91666669999998,870.25,0.09,26.0,February,2019,849.3725490196078
2019-02-11,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,22.75,95.33333333,202.5,0.11,47.0,February,2019,
2019-02-11,RIS,2861,1779542,622,437.3125,451.83333330000005,0.967862412,0,0,,0.0,100.91666670000001,225.58333330000002,937.0,0.11,24.0,February,2019,622.0
2019-02-11,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,99.25,226.83333330000002,697.0,0.14,33.0,February,2019,
2019-02-11,WISE,8951,4823176,538.8421405,1327.906111,1442.633333,0.9204737479999999,0,0,,0.0,350.03333330000004,668.2,2117.333333,0.17,32.0,February,2019,538.8421405429561
2019-02-12,Client Transactions,2338,716710,306.5483319,179.8494444,238.08333330000002,0.7554054370000001,0,0,,0.0,27.0,145.91666669999998,384.0,0.07,38.0,February,2019,306.5483319076133
2019-02-12,Participant Transactions,2596,1194279,460.0458398,269.2683333,327.58333339999996,0.8219842279999999,0,0,,0.0,64.83333333,166.75,536.5,0.12,31.0,February,2019,460.04583975346685
2019-02-12,RAM,2261,2276025,1006.64529,421.29694450000005,457.5,0.9208676379999999,0,0,,0.0,37.5,275.25,863.5,0.04,32.0,February,2019,1006.6452896948254
2019-02-12,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,18.5,81.08333333,210.25,0.09,39.0,February,2019,
2019-02-12,RIS,2548,1503320,590,399.0458333,413.3333333,0.965433468,0,0,,0.0,77.0,230.83333330000002,924.5,0.08,25.0,February,2019,590.0
2019-02-12,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,59.5,242.0,696.0,0.09,35.0,February,2019,
2019-02-12,WISE,7371,3794829,514.8323158,1285.431944,1368.0,0.939643234,0,0,,0.0,280.5,700.6666667000001,2280.0,0.12,31.0,February,2019,514.8323158323159
2019-02-13,Client Transactions,2400,887853,369.93875,210.02,255.08333330000002,0.823338778,0,0,,0.0,17.0,133.6666667,392.0,0.04,34.0,February,2019,369.93875
2019-02-13,Participant Transactions,2451,1153947,470.8066095,266.6794444,320.7500001,0.8314246120000001,0,0,,0.0,38.75,187.41666669999998,536.5,0.07,35.0,February,2019,470.8066095471236
2019-02-13,RAM,1946,1820500,935.5087359,415.9144445,443.25,0.93832926,0,0,,0.0,18.0,262.25,859.5,0.02,31.0,February,2019,935.5087358684481
2019-02-13,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,16.25,76.5,198.25,0.08,39.0,February,2019,
2019-02-13,RIS,2506,1418396,566,383.7622222,398.33333339999996,0.963419805,0,0,,0.0,81.5,218.16666669999998,906.5,0.09,24.0,February,2019,566.0
2019-02-13,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,31.5,243.08333330000002,682.0,0.05,36.0,February,2019,
2019-02-13,WISE,6812,3634834,533.5927775,1425.835556,1459.25,0.9771016309999999,0,0,,0.0,163.83333330000002,640.8333332999999,2256.5,0.07,28.0,February,2019,533.5927774515561
2019-02-14,Client Transactions,2684,944597,351.9362891,201.97722219999997,226.75,0.8907484990000001,0,0,,0.0,25.5,153.5,384.0,0.07,40.0,February,2019,351.93628912071534
2019-02-14,Participant Transactions,2580,1189741,461.1399225,244.66666669999998,288.0888889,0.849274915,0,0,,0.0,23.0,173.91666669999998,523.5,0.04,33.0,February,2019,461.13992248062016
2019-02-14,RAM,1747,1724948,987.3772181,450.30916669999993,468.66666669999995,0.96083037,0,0,,0.0,38.0,263.3333333,855.5,0.04,31.0,February,2019,987.3772180881512
2019-02-14,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,10.91666667,80.25,208.25,0.05,39.0,February,2019,
2019-02-14,RIS,2027,1139174,562,304.4672222,324.4166667,0.938506721,0,0,,0.0,34.0,260.3333333,897.0,0.04,29.0,February,2019,562.0
2019-02-14,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,34.25,247.66666669999998,683.65,0.05,36.0,February,2019,
2019-02-14,WISE,5798,3085465,532.1602277,1402.076944,1459.333333,0.96076538,0,0,,0.0,223.91666669999998,701.9166667000001,2268.75,0.1,31.0,February,2019,532.160227664712
2019-02-15,Client Transactions,3192,926141,290.1444236,191.0033333,234.41666669999998,0.814802702,0,0,,0.0,17.0,138.83333330000002,384.0,0.04,36.0,February,2019,290.14442355889724
2019-02-15,Participant Transactions,2978,1334991,448.2844191,312.9886111,377.2500001,0.829658346,0,0,,0.0,33.0,124.0,521.0,0.06,24.0,February,2019,448.2844190732035
2019-02-15,RAM,1909,1730411,906.4489261,316.3733334,388.5,0.8143457740000001,0,0,,0.0,46.5,312.25,855.5,0.05,36.0,February,2019,906.44892613934
2019-02-15,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,17.75,92.58333333,208.25,0.09,44.0,February,2019,
2019-02-15,RIS,2460,1603920,652,471.89583330000005,481.33333330000005,0.9803930059999999,0,0,,0.0,55.5,289.1666667,905.5,0.06,32.0,February,2019,652.0
2019-02-15,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,45.75,253.25,701.0,0.07,36.0,February,2019,
2019-02-15,WISE,6704,3588328,535.25179,1371.1186109999999,1456.25,0.941540677,0,0,,0.0,266.5833333,777.75,2230.5,0.12,35.0,February,2019,535.2517899761336
2019-02-18,Client Transactions,545,84514,155.0715596,21.52083334,25.08333334,0.857973422,0,0,,0.0,0.0,1.9166666669999999,27.0,0.0,7.0,February,2019,155.07155963302753
2019-02-18,Participant Transactions,1213,372269,306.8994229,101.0858333,108.75,0.9295249040000001,0,0,,0.0,0.0,7.25,116.0,0.0,6.0,February,2019,306.8994229183842
2019-02-18,RAM,1883,1446788,768.3420074,281.61305550000003,289.0,0.9744396390000001,0,0,,0.0,26.5,46.75,335.75,0.08,14.0,February,2019,768.3420074349442
2019-02-18,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,February,2019,
2019-02-18,RIS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,February,2019,
2019-02-18,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,,,February,2019,
2019-02-18,WISE,3758,2040802,543.0553486,1106.548333,1220.416667,0.9066971659999999,0,0,,0.0,169.41666669999998,430.08333330000005,1882.5,0.09,23.0,February,2019,543.0553485896753
2019-02-19,Client Transactions,3063,1152950,376.4120144,272.385,310.25,0.877953263,0,0,,0.0,15.75,93.75,404.0,0.04,23.0,February,2019,376.41201436500165
2019-02-19,Participant Transactions,3075,1448257,470.9778862,294.3466667,333.2500001,0.883260815,0,0,,0.0,46.0,163.58333330000002,549.0,0.08,30.0,February,2019,470.9778861788618
2019-02-19,RAM,2344,1975553,842.8127133,436.7430556,480.5,0.9089345590000001,0,0,,0.0,64.25,198.5,848.0,0.08,23.0,February,2019,842.8127133105802
2019-02-19,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,19.58333333,119.91666670000001,216.75,0.09,55.0,February,2019,
2019-02-19,RIS,3555,2303640,648,676.0419444,722.8333332999999,0.935266697,0,0,,0.0,106.41666670000001,243.16666669999998,902.0,0.12,27.0,February,2019,648.0
2019-02-19,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,67.75,212.41666669999998,699.0,0.1,30.0,February,2019,
2019-02-19,WISE,8445,4722440,559.1995263,1527.360556,1688.3,0.904673669,0,0,,0.25,211.66666669999998,643.0,2275.583333,0.09,28.0,February,2019,559.1995263469508
2019-02-20,Client Transactions,2698,1062025,393.6341735,260.5147222,334.5,0.778818303,0,0,,0.0,8.0,71.5,406.0,0.02,18.0,February,2019,393.6341734618236
2019-02-20,Participant Transactions,2228,1228117,551.2194794,297.8838889,325.33333339999996,0.915626708,0,0,,0.0,43.16666667,203.41666669999998,563.5,0.08,36.0,February,2019,551.2194793536804
2019-02-20,RAM,1608,1484752,923.3532338,378.7269445,410.5,0.922599134,0,0,,0.0,118.41666670000001,263.75,825.25,0.14,32.0,February,2019,923.3532338308457
2019-02-20,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,15.25,110.25,210.5,0.07,52.0,February,2019,
2019-02-20,RIS,2149,1437681,669,393.9741667,422.08333330000005,0.933403751,0,0,,0.0,226.75,329.0,872.0,0.26,38.0,February,2019,669.0
2019-02-20,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,128.25,274.0,675.75,0.19,41.0,February,2019,
2019-02-20,WISE,7319,4177455,570.7685476,1328.574722,1448.05,0.917492298,0,0,,0.916666667,336.8333333,668.2833333,2118.5,0.16,32.0,February,2019,570.7685476157945
2019-02-21,Client Transactions,2672,836596,313.0973054,198.1525,266.0833333,0.744700908,0,0,,0.0,33.0,117.91666670000001,384.0,0.09,31.0,February,2019,313.09730538922156
2019-02-21,Participant Transactions,2636,1226086,465.1312595,243.58472220000002,320.431389,0.760177469,0,0,,0.0,28.0,162.9,523.5,0.05,31.0,February,2019,465.1312594840668
2019-02-21,RAM,1951,1609958,825.1963096,430.94861110000005,445.91666669999995,0.966433065,0,0,,0.0,54.5,224.83333330000002,824.0,0.07,27.0,February,2019,825.1963095848283
2019-02-21,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,11.0,122.75,214.75,0.05,57.0,February,2019,
2019-02-21,RIS,2426,1491990,615,465.8652778,488.41666669999995,0.953827561,0,0,,0.0,64.58333333,271.8333333,903.5,0.07,30.0,February,2019,615.0
2019-02-21,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,62.5,230.75,687.5,0.09,34.0,February,2019,
2019-02-21,WISE,6769,3593146,530.8237554,1471.4825,1605.583333,0.916478435,0,0,,0.833333333,136.91666669999998,582.5833332999999,2255.916667,0.06,26.0,February,2019,530.8237553552962
2019-02-22,Client Transactions,2916,945149,324.1251715,239.0394444,286.5833333,0.8341009979999999,0,0,,0.0,18.5,89.41666667,376.0,0.05,24.0,February,2019,324.12517146776406
2019-02-22,Participant Transactions,2756,1257548,456.2946299,276.8866667,316.6666667,0.8743789470000001,0,0,,0.0,66.75,179.91666669999998,530.5,0.13,34.0,February,2019,456.29462989840346
2019-02-22,RAM,1852,1778125,960.1106911,341.3263889,363.5,0.938999694,0,0,,0.0,66.0,300.0,824.0,0.08,36.0,February,2019,960.1106911447084
2019-02-22,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,19.5,134.83333330000002,215.25,0.09,63.0,February,2019,
2019-02-22,RIS,2453,1484065,605,401.8836111,413.5,0.971907161,0,0,,0.0,117.75,331.5,901.0,0.13,37.0,February,2019,605.0
2019-02-22,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,70.25,262.5,697.5,0.1,38.0,February,2019,
2019-02-22,WISE,6973,3804576,545.6153736,1171.9555560000001,1300.05,0.901469602,0,0,,0.0,276.5,776.45,2198.5,0.13,35.0,February,2019,545.6153735838233
2019-02-25,Client Transactions,3202,932909,291.3519675,219.0455556,277.3333333,0.789827724,0,0,,0.0,21.0,98.66666667,376.0,0.06,26.0,February,2019,291.3519675202998
2019-02-25,Participant Transactions,3355,1601562,477.3657228,342.6172222,411.0000001,0.833618545,0,0,,0.0,48.25,124.25,566.25,0.09,22.0,February,2019,477.36572280178837
2019-02-25,RAM,2752,2540063,922.9880087,418.595,432.16666669999995,0.968596221,0,0,,0.0,96.25,266.3333333,838.25,0.11,32.0,February,2019,922.9880087209302
2019-02-25,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,18.25,118.5,218.5,0.08,54.0,February,2019,
2019-02-25,RIS,3080,2115960,687,522.0555555999999,546.3333332999999,0.955562335,0,0,,0.0,108.75,226.66666669999998,902.0,0.12,25.0,February,2019,687.0
2019-02-25,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,94.5,231.41666669999998,715.0,0.13,32.0,February,2019,
2019-02-25,WISE,9689,5386383,555.9276499,1590.141944,1754.5833329999998,0.9062789520000001,0,0,,1.75,232.91666669999998,565.25,2244.25,0.1,25.0,February,2019,555.9276499122717
2019-02-26,Client Transactions,2806,850035,302.9347826,201.88222219999997,224.16666669999998,0.9005898390000001,0,0,,0.0,27.0,151.83333330000002,376.0,0.07,40.0,February,2019,302.9347826086956
2019-02-26,Participant Transactions,2886,1354773,469.4293139,244.845,274.33333339999996,0.892509113,0,0,,0.0,35.0,194.58333330000002,531.0,0.07,37.0,February,2019,469.42931392931393
2019-02-26,RAM,2361,2291911,970.7373994,387.4919445,411.25,0.9422296520000001,0,0,,0.0,32.0,242.75,831.5,0.04,29.0,February,2019,970.7373994070309
2019-02-26,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,25.75,114.75,215.25,0.12,53.0,February,2019,
2019-02-26,RIS,2875,1704875,593,474.985,499.85,0.950255077,0,0,,0.566666667,43.0,251.2333333,884.25,0.05,28.0,February,2019,593.0
2019-02-26,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,36.25,223.75,721.0,0.05,31.0,February,2019,
2019-02-26,WISE,8278,4672033,564.3915197,1458.45,1596.666667,0.913434238,0,0,,0.0,194.91666669999998,629.6666667000001,2232.0,0.09,28.0,February,2019,564.3915196907466
2019-02-27,Client Transactions,2571,824851,320.8288604,193.75555559999998,236.58333330000002,0.818973817,0,0,,0.0,28.0,138.91666669999998,375.5,0.07,37.0,February,2019,320.8288603656165
2019-02-27,Participant Transactions,2518,1188152,471.8633836,223.7597222,280.3333335,0.7981916370000001,0,0,,0.0,26.5,180.33333330000002,536.5,0.05,34.0,February,2019,471.8633836378078
2019-02-27,RAM,1939,1886900,973.1304796,367.5572222,375.7500001,0.9781962,0,0,,0.0,49.25,299.5,827.5,0.06,36.0,February,2019,973.1304796286746
2019-02-27,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,10.43333333,63.18333333,126.0,0.08,50.0,February,2019,
2019-02-27,RIS,2283,1324140,580,404.1066667,427.75,0.9447262809999999,0,0,,0.0,29.0,260.0833333,865.0,0.03,30.0,February,2019,580.0
2019-02-27,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,35.35,205.7666667,696.5,0.05,30.0,February,2019,
2019-02-27,WISE,7266,3949187,543.5159648,1294.244167,1434.65,0.9021323440000001,0,0,,1.016666667,129.25,652.0166667000001,2188.083333,0.06,30.0,February,2019,543.5159647674099
2019-02-28,Client Transactions,2674,850546,318.0800299,194.9016667,252.16666669999998,0.77290813,2,48,0.041666667000000004,0.0,22.75,117.41666670000001,376.0,0.06,31.0,February,2019,318.0800299177263
2019-02-28,Participant Transactions,2552,1292215,506.3538401,310.1336111,357.8333333,0.8666984940000001,2,49,0.040816327,0.0,13.5,144.41666669999998,523.0,0.03,28.0,February,2019,506.35384012539186
2019-02-28,RAM,1924,2013221,1046.372661,409.14666669999997,436.75,0.9367983209999999,2,106,0.018867925,0.0,29.5,247.5,823.5,0.04,30.0,February,2019,1046.3726611226612
2019-02-28,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,2,26,0.076923077,0.0,28.5,104.25,216.0,0.13,48.0,February,2019,
2019-02-28,RIS,2400,1464000,610,394.6258333,406.41666660000004,0.970988313,2,108,0.018518519,0.0,52.5,287.3333333,866.75,0.06,33.0,February,2019,610.0
2019-02-28,SCS,0,0,#DIV/0!,0.0,0.0,,2,0,,0.0,45.5,211.16666669999998,700.5,0.06,30.0,February,2019,
2019-02-28,WISE,7049,3651610,518.032345,1221.712222,1369.666667,0.8919777720000001,2,274,0.00729927,0.0,144.16666669999998,647.0833332999999,2203.916667,0.07,29.0,February,2019,518.0323450134771
2019-03-01,Client Transactions,3275,947321,289.2583206,230.9538889,264.4166667,0.8734467909999999,0,0,,0.0,18.75,111.58333329999999,376.0,0.05,30.0,March,2019,289.258320610687
2019-03-01,Participant Transactions,2712,1293861,477.0873894,260.9802778,308.75,0.845280252,0,0,,0.0,26.25,158.75,538.0,0.05,30.0,March,2019,477.08738938053096
2019-03-01,RAM,2218,2277671,1026.903066,404.26694449999997,424.16666669999995,0.9530851340000001,0,0,,0.0,80.33333333,260.0833333,823.5,0.1,32.0,March,2019,1026.9030658250676
2019-03-01,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,61.5,128.75,216.5,0.28,59.0,March,2019,
2019-03-01,RIS,2605,1685435,647,561.7113889,579.5833332999999,0.969164151,0,0,,2.25,68.0,328.1666667,874.5,0.08,38.0,March,2019,647.0
2019-03-01,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,93.5,265.6666667,711.0,0.13,37.0,March,2019,
2019-03-01,WISE,6931,3798052,547.980378,1177.238333,1315.55,0.894863999,0,0,,0.0,224.8666667,653.2,2140.5,0.11,31.0,March,2019,547.9803780118309
2019-03-04,Client Transactions,2931,1015237,346.3790515,234.1475,271.6666667,0.8618926379999999,0,0,,0.0,18.75,96.33333333,368.0,0.05,26.0,March,2019,346.37905151825316
2019-03-04,Participant Transactions,3029,1381472,456.0818752,300.0955556,345.5833333,0.868373925,0,0,,0.0,51.5,147.58333330000002,560.6666667000001,0.09,26.0,March,2019,456.08187520633874
2019-03-04,RAM,3187,2597331,814.9767807,393.5330556,408.9166667,0.9623795940000001,0,0,,0.0,61.25,264.5833333,830.0,0.07,32.0,March,2019,814.9767806714779
2019-03-04,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,27.25,134.25,218.5,0.12,61.0,March,2019,
2019-03-04,RIS,3772,2266972,601,639.4341667,667.9166667000001,0.957356207,0,0,,1.0,89.66666667,254.16666669999998,865.5,0.1,29.0,March,2019,601.0
