,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
2255,9/7/2016,1554544.0,,2993.0,2673.0,2711.0
2264,9/8/2016,1421174.0,,2576.0,2464.0,2471.0
2273,9/9/2016,1379364.0,,2631.0,2498.0,2429.0
2282,9/10/2016,283226.0,,567.0,612.0,546.0
2291,9/11/2016,0.0,,1.0,0.0,0.0
2300,9/12/2016,1668042.0,,3023.0,3276.0,2896.0
2309,9/13/2016,1365232.0,,2624.0,2676.0,2463.0
2318,9/14/2016,1343544.0,,2304.0,2487.0,2192.0
2327,9/15/2016,1241044.0,,2157.0,2342.0,2133.0
2336,9/16/2016,1330055.0,,2121.0,2424.0,2088.0
2345,9/17/2016,240935.0,,512.0,560.0,493.0
2354,9/18/2016,0.0,,0.0,0.0,0.0
2363,9/19/2016,1699014.0,,3004.0,2953.0,2877.0
2372,9/20/2016,1537549.0,,2513.0,2615.0,2503.0
2381,9/21/2016,1349518.0,,2366.0,2452.0,2360.0
2390,9/22/2016,1335291.0,,2293.0,2348.0,2287.0
2399,9/23/2016,1321717.0,,2326.0,2401.0,2263.0
2408,9/24/2016,288330.0,,598.0,531.0,525.0
2417,9/25/2016,0.0,,0.0,0.0,0.0
2426,9/26/2016,1617773.0,,2789.0,2953.0,2778.0
2435,9/27/2016,1449408.0,,2393.0,2615.0,2391.0
2444,9/28/2016,1365412.0,,2337.0,2452.0,2336.0
2453,9/29/2016,1268832.0,,2165.0,2348.0,2163.0
2462,9/30/2016,1261903.0,,2307.0,2401.0,2306.0
2471,10/1/2016,347820.0,,699.0,556.0,663.0
2480,10/2/2016,0.0,,0.0,0.0,0.0
2489,10/3/2016,1791767.0,,3155.0,3496.0,3130.0
2498,10/4/2016,1517087.0,,2760.0,2922.0,2715.0
2507,10/5/2016,1458163.0,,2424.0,2644.0,2421.0
2516,10/6/2016,1433671.0,,2418.0,2554.0,2414.0
2525,10/7/2016,1610795.0,,2725.0,2566.0,2672.0
2534,10/8/2016,373579.0,,801.0,621.0,672.0
2543,10/9/2016,0.0,,0.0,0.0,0.0
2552,10/10/2016,1781395.0,,2997.0,3022.0,2979.0
2561,10/11/2016,1651881.0,,2948.0,2756.0,2916.0
2570,10/12/2016,1686423.0,,2998.0,2375.0,2864.0
